ID,名医,资料来源,西医病名,中医病名,证候,临床表现,治法,方名,组成,主治,加减,用法用量,论治经验,方解,备注
171,朱仁康,"李红兵,徐萍,王晓红.当代名家湿疹内治要点概述[J].江苏中医药,2014,08:78-81.",亚急性湿疹$慢性阴囊湿疹,,,,滋阴养血$除湿止痒,滋阴除湿汤,生地30g$玄参12g$当归12g$丹参15g$茯苓9g$泽泻9g$白鲜皮9g$蛇床子9g。,亚急性湿疹$慢性阴囊湿疹,,,,,（朱氏湿疹三号方）
172,张志礼,"李红兵,徐萍,王晓红.当代名家湿疹内治要点概述[J].江苏中医药,2014,08:78-81.",湿疹,,脾虚湿盛,,健脾除湿$佐以清热,健脾除湿汤,白术10g$茯苓10g$枳壳10g$生薏苡仁30g$川萆薢10g$车前子15g$泽泻15g$白鲜皮30g$黄芩10g$苦参15g。,脾虚湿盛型湿疹,,,,,
173,张志礼,"李红兵,徐萍,王晓红.当代名家湿疹内治要点概述[J].江苏中医药,2014,08:78-81.",湿疹,,血虚风燥,,健脾消导$清理胃肠积热,养血润肤汤加减,当归10g$川芎10g$首乌藤30g$鸡血藤30g$丹参15g$赤白芍（各）15g$生熟地（各）15g$茯苓10g$白术10g$白鲜皮30g$苦参10g$猪苓15g。,血虚风燥型湿疹,,,,,
174,陈勇,"杨燕灵. 陈勇治疗寻常型银屑病经验[J]. 北京中医药,2013,08:583-584.",银屑病,,血热型,相当于进行期银屑病。新皮疹不断出现，旧皮疹不断扩大，新发皮损多呈点滴状或小片状，浸润明显，颜色鲜红或桃红，表面覆盖银白色鳞屑，且鳞屑不能完全覆盖红斑，强行剥离鳞屑基底色红且有筛状出血点，有同形反应。全身症状可见瘙痒$口干$便干$性情急躁等，舌质红舌苔薄黄或白，脉弦滑或数。,清热解毒凉血,,生槐花$紫草根$生地$连翘$板蓝根$大青叶$白花蛇舌草$土茯苓$白茅根$丹皮$赤芍$生地$丹参等,,若湿热重$舌苔厚者喜加龙胆草$黄芩；心肝热盛$血分热重者喜加羚羊角粉；发于头部的可加鸡冠花$凌霄花等引药上行。,,陈师认为此型患者血分热盛，病程较短，治疗时可较大剂量应用凉血解毒药物，但疗程不可过长，以免过用苦寒，寒凝血瘀。陈师常用清热解毒兼具凉血作用的药物外用药物可选用性质温和的保护剂或润肤剂，如芩柏软膏$硅霜等。,,
175,陈勇,"杨燕灵. 陈勇治疗寻常型银屑病经验[J]. 北京中医药,2013,08:583-584.",银屑病,,血燥型,相当于银屑病消退期。病程日久，皮疹颜色淡红或暗，部分皮疹开始消退，表面干燥$鳞屑较多，无新发皮疹出现。多伴全身明显瘙痒，妇女月经量少，舌质淡，舌苔薄白，脉沉缓或沉细。,凉血解毒法$重用养血润燥之剂,,金银藤$草河车$白花蛇舌草$鸡血藤$当归$苦参$生地$北沙参$麦冬$紫草$白茅根,,随证加减：若脾虚湿盛$鳞屑厚积者加生白术$薏苡仁$茯苓$冬瓜皮；阴虚血热者加黄柏$知母$玄参$丹皮；痒感重者加地肤子$白鲜皮$白蒺藜$珍珠母$生龙骨；血虚明显$皮疹色淡者加熟地$白芍$丹参；肝肾阴虚明显者加女贞子$旱莲草$枸杞子。,,陈师认为此种证型患者多数病程较久，精气内耗，精亏则液燥。治疗时除采用凉血解毒法外，还需重用养血润燥之剂.外用药物可选用水杨酸软膏$凡士林软膏$维A 酸软膏等。,,
176,陈勇,"杨燕灵. 陈勇治疗寻常型银屑病经验[J]. 北京中医药,2013,08:583-584.",银屑病,,血瘀型,相当于静止期银屑病。皮损以暗红色斑块为主，鳞屑坚固，浸润肥厚，久不消退，似皮革状。舌质暗或有瘀斑，脉弦涩。,,,鬼箭羽$白花蛇舌草$草河车$山慈菇$当归$苏木$三棱$莪术$赤芍$金银藤$鸡血藤等药物,,,,陈师认为血瘀的形成有患者自身体质的因素，使“血得热煎熬成瘀”，也有过用苦寒导致的“寒凝血瘀”，因此此证型患者病情反复发作，缠绵难愈。治疗上可在凉血解毒药物的基础上加用活血化瘀的药物。外用药物可选用水杨酸软膏$卡泊三醇软膏等。陈师认为上述几个证型常相互交错，兼夹出现。治法选方用药应灵活，且因此病病程较长，故治疗宜缓图守方。,,
177,朱仁康,"宋戈光. 大黄蛰虫丸治疗聚合型痤疮29例[A]. 中华中医药学会.中国中医药学会中医美容分会成立大会论文集[C].中华中医药学会:,1997:2.",痤疮,,,,,大黄蛰虫丸,,,,"内服药内服大黄蛰虫丸（我院制剂室依据国家1 9 9 5 年药典配方, 自制, 每丸重3 g） 每丸重39g 日3 次, 温开水送取( 女性月经期停药)。
外敷药大黄蛰虫散( 该药亦为本院制剂室据国家1 9 9 5 年药内配方自制,50 g一袋分装)。
用药前先以清洁剂(或生理盐水) 清洁皮损处, 现将药粉用凉茶水( 花茶最好) 调成糊状, 外敷于整个皮损表面。30 分钟后, 温水洗去。每日2 次,30 天为一个疗程。",,"大黄蛰虫丸自古为活血破瘀$通经消瘀之首选方剂。今朱仁康老师选此方内服治疗本病, 旨在消瘀通络$破旧生新$调节机体内环境, 改善肌肤代谢功能。笔者继承朱老治疗经验, 并将其运用于局部皮损治疗, 内外同治,使人体在整体环境调节的同时, 又重点改善局部环境, 以达到“ 润以濡其干, 虫以动其寮,通以去其闭” 之目的.",
178,朱仁康,"宋坪,李博鉴.从血论治诸法合用——朱仁康研究员治疗银屑病经验(一)[J].中国中西医结合皮肤性病学杂志,2004,01:1-2.",银屑病,,血热风燥证,"本证多见于进行期, 发病急骤, 身起点点红粟, 部分扩大或融合成斑块, 基底鲜红, 鳞屑层层, 易于剥离, 有点状出血, 周围绕以红晕皮损新出者不断, 常波及耳孔$乳晕$脐凹$阴部及头面$躯干$四肢伸侧, 并可有同形反应。常伴有心烦燥热, 咽痛口渴, 便秘搜赤, 舌红苔黄, 脉象弦数或滑数。",清热解毒$ 凉血祛风,克银一方化裁,土茯苓$北豆根$草河车$白鲜皮$生地$丹皮$赤芍$大青叶等,,"伴咽喉肿痛者, 加银花$连翘$牛蒡子; 口渴加麦冬$玄参$鲜芦根$鲜茅根; 心烦者加栀子; 大便干结者加生大黄; 疹痒显著者加白芷$白鲜皮$白蒺藜; 鳞屑干而厚者加虎杖; 皮损鲜红, 面积大者, 重用生地$丹皮$赤芍, 加紫草; 皮损灼热, 加生石膏$知母。
",,"朱老强调进行期皮疹宜安抚, 可用性质温和$刺激性小的单软膏$凡士林软膏$玉黄膏等治疗, 切忌使用刺激性强的角质剥脱剂, 或用热水烫洗若无明显干燥疹痒等不适, 可不涂外用药物, 仅以内服为主。",,克银一方化裁( 《朱仁康临床经验集》)化裁
179,朱仁康,"宋坪,李博鉴.从血论治诸法合用——朱仁康研究员治疗银屑病经验(一)[J].中国中西医结合皮肤性病学杂志,2004,01:1-2.",银屑病,,血虚风燥证,"本证多见于静止期或消退期, 病久不退, 皮疹小如钱币, 大似地图, 皮肤干燥, 呈淡红色斑块, 鳞屑层层, 干燥疏松, 抚之即落, 甚则毅裂, 招致出血, 疹痒或痛, 舌淡苔净",养血活血$ 滋阴润燥,克银二方化裁,生地$丹皮$玄参$丹参$白芍$麻仁$北豆根$苦参等,,"伴有口渴者加天麦冬$天花粉; 便秘者加何首乌$当归$肉从蓉; 痛痒者加白鲜皮$白芷;皮损颜色暗红者加当归尾$桃仁$红花; 皮损厚硬者加三棱$获术; 皮损干裂者, 加北沙参$麦冬; 鳞屑厚者, 加当归$鸡血藤。",,"朱老认为本证宜内服药物为主, 配合红粉膏外涂以润肌止痒。",,克银二方(《朱仁康临床经验集》)化裁
180,朱仁康,"宋坪,李博鉴.从血论治诸法合用——朱仁康研究员治疗银屑病经验(一)[J].中国中西医结合皮肤性病学杂志,2004,01:1-2.",银屑病,,风湿阻络证,"本证多见于关节病型, 周身泛发皮疹, 色红或暗, 鳞屑层层, 并见关节疼痛, 轻则红肿灼热, 重则畸形弯曲, 尤以指趾关节为主, 晨起疼痛更甚。苔薄而腻, 脉象弦滑。",通络活血$ 祛风除湿,桂枝芍药知母汤化裁,桂枝$当归$赤芍$知母$桑寄生$防风$桑枝$甘草等,,关节痛显著者加鸡血藤$秦艽; 关节红肿者加忍冬藤$络石藤; 关节变形者加穿山甲$透骨草; 皮损瘙痒$关节疼痛走窜者加全蝎$蜈蛤$蝉衣等; 上肢为甚加姜黄$海风藤; 下肢为甚者加防己$怀牛膝。,,,,桂枝芍药知母汤(《金匾要略》)化裁
181,朱仁康,"宋坪,李博鉴.从血论治诸法合用——朱仁康研究员治疗银屑病经验(一)[J].中国中西医结合皮肤性病学杂志,2004,01:1-2.",银屑病,,湿热化毒证,"多见于脓疤型, 皮损潮红或暗红, 大小不等, 境界清楚, 边缘整齐, 其上密集细小脓疤,其色黄白, 可融成脓湖, 此起彼伏, 轻则仅见掌跖$甲板污浊, 重则遍见全身各处。伴有身热面赤, 口渴唇燥, 心烦易怒, 大便秘结, 小搜短赤, 舌绛苔腻, 脉象滑数。",凉血清热$ 解毒利湿,五味消毒饮化裁,土茯苓$生地$丹皮$生槐花$银花$野菊花$公英$地丁$黄芩$黄连$苍术$白鲜皮等,,皮肤肿胀加生薏仁$冬瓜皮; 小便不利加六一散$茯苓$萆薢; 高热不退加生石膏$知母等。,,"朱老认为此时皮损已化毒成脓, 不能激惹, 宜以清热解毒及安抚之品外用。常用药物有: 脓多湿烂时以生大黄$黄柏$贯仲煎水湿敷; 脓少结痂时以四黄膏外涂。",,五味消毒饮(《外科正宗》) 化裁
182,朱仁康,"宋坪,李博鉴.从血论治诸法合用——朱仁康研究员治疗银屑病经验(一)[J].中国中西医结合皮肤性病学杂志,2004,01:1-2.",银屑病,,潘营灼血证,"本证多见于红皮病型, 周身掀红赤肿, 如汤泼火燎, 触之灼热, 压之褪色, 离手复原, 鳞屑层层脱落, 或伴掌肠皮肤厚硬, 爪甲污浊变形, 壮热口渴, 烦躁澹语, 便结搜赤, 舌绛苔黄, 脉象洪数。",清营凉血$ 解毒消斑,皮炎汤化裁,生地$丹皮$赤芍$生石膏$知母$银花$连翘$竹叶$鲜茅根等。,,皮肤红肿者加大青叶$紫草; 伴有渗出者加冬瓜皮$茯苓; 大便秘结者加生大黄$芒硝; 口渴喜饮者加玄参$麦冬; 烦躁不安者加莲子心$栀子。,,"此时应以内服药物治疗为主, 可适当选用香油$紫草油外涂以保护皮肤, 防止干燥毅裂。",,皮炎汤( 《朱仁康临床经验集》) 化裁
183,赵炳南,"谢杰,李卫敏,车晓平.对黑布药膏两种传统制作工艺比较的研究[J].北京中医,2007,09:611-612.",,,,,,黑布药膏,五倍子粉$蜈蚣面$冰片$蜂蜜$陈醋等,,,,,,
184,赵炳南,"薛梅. 改良白一号治疗血热型银屑病50例观察[J]. 实用中医药杂志,1998,05:12.",银屑病,,,,,改良白疕一号,"生槐花$白茅根$生地$鸡血藤各30g , 黄芩$银花各20g, 紫草根$赤芍$丹参$雷公藤各15g, 黄芪$甘草各10g。",,,"日煎1 剂, 分早$中$晚服用。在治疗过程中,根据证型变化对组方的用量作增减, 服药1 个月评价疗效。","祖国医学认为“ 白疟” 的发病外因多为风$湿$热$毒, 内因多为血热$血淤, 久则易致阴伤气虚。进行期银屑病即血热型银屑病, 其发生血热是机体和体质的内在因素则发病的主要根据。七情内伤, 气机奎滞, 郁久化火, 以致心火亢盛, 或过食腥荤动风食物, 以致脾胃失调, 气机不畅, 郁久化热。尤以脾之枢机不利, 则奎滞而内热生等内在因素, 加之外受风邪或挟杂燥热之邪客于皮肤等外因, 内外合邪而起病。现代医学对牛皮癣的病因研究较为深人, 其中证之有据的免疫失调学说及病毒细菌感染致敏学说亦为发病的内外因素之一。笔者结合患者的临床表现及实验室检查, 以为患者皮损表现为急性炎症特征, 外周血白细胞总数增高, 体液免疫亢进以及血液粘滞度增高, 微循环功能障碍即血热表现。治疗以清热凉血活血为主。原方中用生槐花$白茅根, 生地有清热凉血之功效, 赤芍$紫草根$丹参$鸡血藤有凉血活血之作用。笔者增加黄芩$银花以增强清热解毒。针对病久则易伤阴气虚, 增用黄芪$甘草以补气益气, 托毒解毒, 雷公藤则有搜邪解毒之功。现代药学研究证实, 黄芪$甘草$雷公藤有类糖皮质激素作用, 能有效地抗炎$抗过敏, 而无糖皮质激素之副作用;该三味药物有较好的免疫双相调节作用, 对体液免疫表现为抑制为主, 对细胞免疫则以增强为显著; 本组50例治疗前后四项免疫学指标(在银屑病患者易升高)有明显改变似能说明问题; 对黄岑$银花$黄茂$甘草$雷公藤的药理学研究还证实它们较有广谱的抗菌谱, 对多种病原菌有抑制乃至杀灭作用, 尤其是研究较多, 关系密切的溶血性链球菌和真菌。故笔者在“ 白疟一号”基础上增加这五味药物, 无论是在病因的治疗上, 还是在症证的改善方面都起到了较为显著的作用, 提高了原方的治疗效果。此改良方既继承了赵炳南先生的传统理论及治法, 又增强了药物的抗炎$抗过敏$调节机体免疫和抗菌作用; 且既与传统学说不悖, 又与现代医学理论相吻合, 因而取得了较满意的疗效。",,
185,赵炳南,"徐景娜.除湿止痒汤治疗湿疹脾虚证疗效观察[J].北京中医药,2011,07:523-525.",湿疹,,脾虚型,,健脾除湿,除湿止痒汤,茯苓皮$白术$炒薏苡仁$干生地$苦参$白鲜皮$地肤子$陈皮$焦槟榔,脾虚型湿疹,,,,茯苓皮$白术$炒薏苡仁健脾利湿；干生地滋阴凉血；苦参$白鲜皮$地肤子清热解毒，祛风除湿止痒；陈皮燥湿和中；焦槟榔消食导滞。全方共奏健脾除湿止痒之功。,
186,赵炳南,"马必生,李乃民,王光瑞,李建荣,张万学,吕瑞绵,何喜梅,林小冬,仲玉山,卢长顺,王淑英,姜菊英,田素礼,杨显鳌,孟昭亨,陈婉珠,张丰永,易秉斧,贺桂兰,王为财,冯振声,宋洁,冯培勤,赵振忠,张洪海,梁维强,赵明堂.复方五参冲剂治疗急性热病伤阴红舌证的临床和实验研究——附600例分析[J].中西医结合杂志,1989,10:583-586+579.",皮肤病,,伤阴红舌证,"临床表现以高热$神怠, 脱水$低钾, 舌质红绛无苔等一系列的气阴两伤证候。",补益气阴,复方五参冲剂,生黄芪15 ~ 30 g 南$北沙参各1 5g 太子参10g 佛手参10 g 丹参15g 石斛10 g 麦冬10 g 天门冬1 0 g 连翘心10 g 栀子仁1 0g 赤芍15 g 茜草16 ~ 30g ;牛膝10 g。,,,"制成冲剂, 每包相当于一剂生药量的六分之一。每次1 包, 每日服2 ~ 4次, 冲服或鼻饲, 重症可每4 小时给药1 次。",,,
187,赵炳南,"初凤仪. 高频电子手术治疗仪加中药外搽治疗扁平疣疗效观察[J]. 中国中西医结合皮肤性病学杂志,2004,01:41.",扁平疣,,,"皮疹以面$颈$手背或前臂为主, 散在或密集, 正常肤色或淡褐色",,紫兰方,"紫草15g, 板蓝根15g,马齿苋30 g, 生薏仁15g , 红花10g , 赤芍10g , 大青叶15 g",,,"每剂煎2 次, 第一煎$第二煎量各10 0 m L , 混匀再浓缩至10 0 mlJ , 每天搽3 -4 次, 7 d 为l 个疗程。每周复查一次, 庆末消退者重复治疗,总计不超过2 个疗程。",,,
188,赵炳南,"袁兆庄. 鳳仙花在試管內对数种皮膚真菌的影响——初步观察结果[J]. 人民军医,1957,07:26-28.",甲癣,,,,,凤仙花膏$凤仙花蜜膏,,,,"取鲜凤仙花, 加入明矾少并, 捣成糊状, 堆于病甲上, 盖以油纸, 用纱布棚带包好, 或用较大的树叶包好, 每日换一次, 若工作不便, 可每晚包扎, 早晨去掉, 最好坚持包扎到生出光滑的指甲为止, 时约三月左右(看具体情况)。有脚癣, 手癣的病人用凤仙花包扎来预防指甲受累可以试行。在冬$春无鲜花季节可取干花及茎叶研碎用蜂蜜调成粘膏状同上应用。用凤仙花作治疗及预防还未晃有刺激皮肤现象。
",,,
189,赵炳南,"王天怡,庞博,宋坪. 当代中医皮外科名家学术特色与流派探讨[J]. 北京中医药,2012,10:746-750.",湿疹,,风湿相兼者,,利湿$清热$解毒,疏风除湿汤,芥穗$防风$蝉衣$薏苡仁$枳壳$白术$黄柏$车前子$车前草$菊花,,,,,,
190,赵炳南,"王天怡,庞博,宋坪. 当代中医皮外科名家学术特色与流派探讨[J]. 北京中医药,2012,10:746-750.",湿疹,,湿毒相搏者,,利湿$清热$解毒,除湿解毒汤,白鲜皮$大豆黄卷$薏苡仁$土茯苓$栀子$丹皮$金银花$连翘$地丁$木通$滑石块$甘草,,,,,,
191,赵炳南,"王天怡,庞博,宋坪. 当代中医皮外科名家学术特色与流派探讨[J]. 北京中医药,2012,10:746-750.",湿疹,,脾虚湿盛者,,健脾除湿,健脾除湿汤,薏苡仁$生扁豆$山药$芡实$枳壳$萆薢$黄柏$白术$茯苓$大豆黄卷,,,,,,
192,赵炳南,"王天怡,庞博,宋坪. 当代中医皮外科名家学术特色与流派探讨[J]. 北京中医药,2012,10:746-750.",湿疹,,风湿之邪深人肌腠,,,搜风除湿汤,全虫$蜈蚣$海风藤$川槿皮$炒黄柏$炒白术$炒薏苡仁$枳壳$白鲜皮$威灵仙,,,,,,
193,赵炳南,"王天怡,庞博,宋坪. 当代中医皮外科名家学术特色与流派探讨[J]. 北京中医药,2012,10:746-750.",湿疹,,,,清心火,三心方,莲子心$连翘心$生栀子,,,,,,
194,朱仁康,"王天怡,庞博,宋坪. 当代中医皮外科名家学术特色与流派探讨[J]. 北京中医药,2012,10:746-750.",,,阴伤湿恋,"对于临床阴伤湿恋的病证,如病情反复发作, 口干渴却不思饮,舌质红绛而少津,脉细滑或弦细,皮损表现为丘疹散在,渗水不多而持日较久,皮肤干燥或有脱屑,瘙痒不止者,单用滋阴养血则腻滞恋湿 , 如仍投渗利苦燥则更伤阴血,或滋或渗,治有两难.",滋阴化湿,滋阴除湿汤,生地一两$元参四钱$当归四钱$丹参五钱$茯苓三钱$泽泻三钱$白鲜皮三钱$蛇床子三钱,,,,,,
